Month,ব্রিজ,চেকপয়েন্ট,বাস,বিশ্ববিদ্যালয়,Email,পয়ঃনিষ্কাশন,ব্যবস্থা,সিস্টেম,শাসনব্যবস্থা,বেকারি,জনসাধারণ,স্কয়ার,উদ্যান,পার্ক,আবাসন কমপ্লেক্স,আবাসিক কমপ্লেক্স,হাউজিং কমপ্লেক্স,ভবন,বিল্ডিং,বিদ্যুৎ,অর্থায়ন,ফান্ডিং,নিয়োগ,সক্ষমতা,সামর্থ,যানজট,ট্রাফিক,অতিরিক্ত ভিড়,ক্ষতি,ভাঙা,খোলা,বন্ধ,প্রকল্প,প্রজেক্ট,অপেক্ষা,বিলম্ব,দেরী,প্রাথমিক,প্রাইমারী,মাধ্যমিক,তৃতীয়,উচ্চমাধ্যমিক,উপেক্ষা,বসতি,দোকান,ইউনিভার্সিটি,বাজার,স্টেশন,ক্যাফে,পুনর্বাসন,বস্তি,অপসারণ,উন্নয়নজনিত পুনর্বাসন,বিঘ্ন,ঔষধালয়,হোটেল,ভোটকেন্দ্র,অফিস,অধিদপ্তর,স্যানিটেশন,শহরতলি,উপশহর,শহরতলিগুলো,উপশহরগুলো,বীমা,বিদ্যুৎ কেন্দ্র,শক্তি,অগ্নি,বিপণিবিতান,অপর্যাপ্ত,উন্নতি,আবাসন,পানীয় জল,সেলুন,সেবা,সার্ভিস,যোগাযোগ,বিদ্যুৎ লাইন,মদ বিক্রয়কেন্দ্র,মদের দোকান,ট্যাক্সি,একক,আবাসিক ইউনিট,আবাসন সংকট,ভিড়,পরিষ্কার,নোংরা,রেস্তোরাঁ,রেস্টুরেন্ট,আঙ্গিনা,বন্দর,ব্যর্থতা,পুনর্গঠন,যন্ত্রপাতি,চিকিৎসা,ইন্টারনেট,টেলিফোন লাইন,বিদ্যুৎ উৎপাদক,জেনারেটর,অবকাঠামো,সামরিক,মিলিটারি,বিদ্যালয়,কলেজ,নার্সারি,বাঁধ,লবণমুক্তকরণ,বিশুদ্ধকরণ,কারখানা,ফ্যাক্টরি,পোর্ট,পাইপলাইন,সীমান্ত,বর্ডার,মন্ত্রণালয়,বাড়িগুলো,বাড়ি,চিকিৎসাকেন্দ্র,ক্লিনিক,ফার্মেসি,আদালত,কোর্ট,কারাগার,জেল,পুলিশ,বিমানবন্দর,এয়ারপোর্ট,সেনাবাহিনী,আর্মি,সড়ক,রোড,সড়ক,স্কুল,হাসপাতাল,হসপিটাল,সেতু
2023-04,2,0,13,24,706107778379.3931,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,1.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,145.86858685868586,14.586858685868586,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,208.4372990353697,0.0,4095.9999999999986,255.99999999999991,1535.9999999999995,1279.9999999999995,3028.274452554743,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,229291.10880829004,0.0,0.0,1307975.8817733983,0.0,0.0,0.0,1041251.3882352936,3701996.7195319287,1322141.6855471174,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,1041506.659475361,2083013.318950722,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,57024237.100671105,57024237.100671105,41943039.99999998,0.0,0.0,8388607.999999995,0.0,380800507.6974788,0.0,380800507.6974788,1040187391.9999994,0.0,33554431.99999998,0.0,0.0,67108863.99999996,33554431.99999998,0.0,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,154618822655.9999,137438953471.99992,34359738367.99998,42949672959.99998
2023-05,2,0,14,39,814776502253.3431,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,2.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,175.04230423042304,14.586858685868586,0.0,878.9694915254237,0.0,0.0,293.32126696832574,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,208.4372990353697,0.0,3839.9999999999986,255.99999999999991,2559.999999999999,1791.9999999999993,3028.274452554743,0.0,0.0,6056.548905109486,7227.763066202088,14455.526132404177,7227.763066202088,0.0,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,229291.10880829004,0.0,0.0,1307975.8817733983,0.0,0.0,0.0,2082502.7764705871,3701996.7195319287,2644283.3710942348,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,4166026.637901444,2083013.318950722,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,57024237.100671105,57024237.100671105,50331647.99999997,0.0,0.0,8388607.999999995,0.0,380800507.6974788,0.0,380800507.6974788,1308622847.9999993,33554431.99999998,16777215.99999999,0.0,0.0,134217727.99999993,67108863.99999996,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,180388626431.9999,197568495615.99988,42949672959.99998,85899345919.99995
2023-06,2,0,17,25,778592255669.7281,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,1.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,233.38973897389738,14.586858685868586,0.0,878.9694915254237,0.0,0.0,293.32126696832574,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,416.8745980707394,416.8745980707394,0.0,0.0,5119.999999999998,255.99999999999991,2047.9999999999993,1535.9999999999995,3028.274452554743,0.0,3028.274452554743,3028.274452554743,7227.763066202088,28911.052264808353,7227.763066202088,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,8191.999999999996,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,229291.10880829004,0.0,0.0,1307975.8817733983,0.0,0.0,0.0,2082502.7764705871,4495281.730860199,3437568.382422505,132214.16855471174,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,1041506.659475361,4166026.637901444,1041506.659475361,0.0,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,57024237.100671105,57024237.100671105,67108863.99999996,0.0,0.0,8388607.999999995,0.0,380800507.6974788,380800507.6974788,380800507.6974788,1241513983.9999993,33554431.99999998,16777215.99999999,0.0,0.0,67108863.99999996,67108863.99999996,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,214748364799.99988,180388626431.9999,42949672959.99998,51539607551.99997
2023-07,2,0,16,22,688707155689.3516,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,8.0,2.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,116.69486948694869,0.0,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,4607.999999999998,255.99999999999991,2815.999999999999,1279.9999999999995,3028.274452554743,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,7227.763066202088,0.0,1023.9999999999995,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,229291.10880829004,0.0,0.0,1307975.8817733983,0.0,0.0,0.0,2082502.7764705871,3966425.0566413524,1322141.6855471174,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,4166026.637901444,1041506.659475361,0.0,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,57024237.100671105,57024237.100671105,50331647.99999997,0.0,0.0,8388607.999999995,0.0,380800507.6974788,0.0,380800507.6974788,1442840575.9999993,0.0,33554431.99999998,0.0,0.0,67108863.99999996,33554431.99999998,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,5531169739.270182,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,206158430207.99988,231928233983.99988,51539607551.99997,42949672959.99998
2023-08,2,0,14,21,778592255669.7281,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,2.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,145.86858685868586,14.586858685868586,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,3583.9999999999986,127.99999999999996,2815.999999999999,1791.9999999999993,3028.274452554743,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,229291.10880829004,0.0,0.0,1307975.8817733983,0.0,0.0,0.0,2082502.7764705871,3701996.7195319287,1850998.3597659643,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,4166026.637901444,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,57024237.100671105,57024237.100671105,58720255.99999997,0.0,0.0,0.0,0.0,380800507.6974788,380800507.6974788,380800507.6974788,2080374783.9999988,33554431.99999998,33554431.99999998,0.0,0.0,67108863.99999996,33554431.99999998,0.0,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,223338299391.99988,214748364799.99988,60129542143.99997,51539607551.99997
2023-09,2,0,13,18,716191923442.8667,0.0,9.356812933025404,9.356812933025404,0.0,1.0,0.0,6.0,2.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,87.52115211521152,14.586858685868586,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,208.4372990353697,0.0,3839.9999999999986,127.99999999999996,1791.9999999999993,1535.9999999999995,3028.274452554743,0.0,3028.274452554743,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,0.0,0.0,0.0,1307975.8817733983,1041251.3882352936,0.0,0.0,2082502.7764705871,3173140.0453130817,1850998.3597659643,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,57024237.100671105,57024237.100671105,50331647.99999997,0.0,0.0,8388607.999999995,0.0,380800507.6974788,0.0,380800507.6974788,1711276031.999999,33554431.99999998,67108863.99999996,0.0,0.0,67108863.99999996,67108863.99999996,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,214748364799.99988,214748364799.99988,51539607551.99997,51539607551.99997
2023-10,2,0,13,21,716189576001.2107,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,2.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,116.69486948694869,14.586858685868586,0.0,878.9694915254237,439.48474576271184,0.0,293.32126696832574,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,3839.9999999999986,0.0,1791.9999999999993,2047.9999999999993,3028.274452554743,0.0,3028.274452554743,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,1023.9999999999995,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,8191.999999999996,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,0.0,0.0,0.0,1307975.8817733983,1041251.3882352936,0.0,0.0,2082502.7764705871,2908711.7082036585,1850998.3597659643,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,57024237.100671105,57024237.100671105,58720255.99999997,0.0,0.0,4194303.9999999977,380800507.6974788,380800507.6974788,0.0,380800507.6974788,1241513983.9999993,33554431.99999998,134217727.99999993,0.0,0.0,67108863.99999996,33554431.99999998,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,197568495615.99988,188978561023.9999,51539607551.99997,51539607551.99997
2023-11,2,0,17,21,725007324035.1816,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,2.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,145.86858685868586,14.586858685868586,0.0,878.9694915254237,0.0,0.0,293.32126696832574,293.32126696832574,293.32126696832574,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,208.4372990353697,0.0,4351.999999999998,255.99999999999991,2559.999999999999,4607.999999999998,3028.274452554743,0.0,3028.274452554743,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,1023.9999999999995,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,229291.10880829004,0.0,0.0,1307975.8817733983,1041251.3882352936,0.0,0.0,2082502.7764705871,2908711.7082036585,3173140.0453130817,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,4166026.637901444,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,57024237.100671105,57024237.100671105,58720255.99999997,0.0,0.0,8388607.999999995,380800507.6974788,380800507.6974788,380800507.6974788,380800507.6974788,1308622847.9999993,33554431.99999998,67108863.99999996,0.0,0.0,67108863.99999996,67108863.99999996,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,2765584869.635091,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,300647710719.9998,163208757247.9999,42949672959.99998,51539607551.99997
2023-12,2,0,17,25,530187502631.2619,0.0,9.356812933025404,9.356812933025404,0.0,1.0,0.0,6.0,2.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,3583.9999999999986,0.0,2303.999999999999,1279.9999999999995,3028.274452554743,3028.274452554743,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,1023.9999999999995,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,229291.10880829004,229291.10880829004,0.0,0.0,1307975.8817733983,1041251.3882352936,0.0,0.0,1041251.3882352936,3173140.0453130817,1322141.6855471174,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,57024237.100671105,57024237.100671105,41943039.99999998,0.0,0.0,8388607.999999995,0.0,380800507.6974788,380800507.6974788,380800507.6974788,1241513983.9999993,33554431.99999998,33554431.99999998,0.0,0.0,67108863.99999996,0.0,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,2765584869.635091,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,240518168575.99988,171798691839.9999,42949672959.99998,34359738367.99998
2024-01,2,0,15,30,635330123553.5204,0.0,9.356812933025404,9.356812933025404,0.0,1.0,0.0,6.0,1.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,87.52115211521152,0.0,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,416.8745980707394,416.8745980707394,0.0,0.0,4607.999999999998,255.99999999999991,2047.9999999999993,2559.999999999999,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,229291.10880829004,0.0,0.0,1307975.8817733983,0.0,0.0,0.0,1041251.3882352936,3173140.0453130817,2115426.696875388,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,0.0,57024237.100671105,50331647.99999997,0.0,0.0,8388607.999999995,0.0,380800507.6974788,380800507.6974788,380800507.6974788,1275068415.9999993,33554431.99999998,33554431.99999998,0.0,0.0,67108863.99999996,67108863.99999996,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,5531169739.270182,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,76320438595.36838,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,223338299391.99988,163208757247.9999,42949672959.99998,34359738367.99998
2024-02,2,0,17,28,659020557852.7185,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,8.0,2.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,116.69486948694869,0.0,0.0,878.9694915254237,0.0,0.0,293.32126696832574,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,416.8745980707394,416.8745980707394,0.0,0.0,3583.9999999999986,255.99999999999991,2303.999999999999,2559.999999999999,3028.274452554743,0.0,3028.274452554743,6056.548905109486,7227.763066202088,14455.526132404177,7227.763066202088,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,229291.10880829004,0.0,0.0,1307975.8817733983,1041251.3882352936,0.0,0.0,2082502.7764705871,2908711.7082036585,2644283.3710942348,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,4166026.637901444,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,57024237.100671105,0.0,57024237.100671105,57024237.100671105,41943039.99999998,0.0,0.0,4194303.9999999977,0.0,380800507.6974788,380800507.6974788,380800507.6974788,1409286143.9999993,16777215.99999999,33554431.99999998,0.0,0.0,67108863.99999996,67108863.99999996,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,76320438595.36838,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,214748364799.99988,197568495615.99988,51539607551.99997,51539607551.99997
2024-03,2,0,15,30,644031476182.1765,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,8.0,2.0,76.80568720379146,0.0,0.0,0.0,29.173717371737172,29.173717371737172,116.69486948694869,14.586858685868586,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,416.8745980707394,416.8745980707394,0.0,0.0,4351.999999999998,255.99999999999991,2047.9999999999993,2047.9999999999993,0.0,0.0,3028.274452554743,6056.548905109486,7227.763066202088,28911.052264808353,7227.763066202088,0.0,0.0,0.0,1023.9999999999995,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,229291.10880829004,0.0,0.0,1307975.8817733983,0.0,0.0,1041251.3882352936,2082502.7764705871,3437568.382422505,1850998.3597659643,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,4166026.637901444,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,57024237.100671105,57024237.100671105,41943039.99999998,0.0,0.0,8388607.999999995,0.0,380800507.6974788,0.0,380800507.6974788,1275068415.9999993,33554431.99999998,33554431.99999998,0.0,0.0,67108863.99999996,67108863.99999996,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,249108103167.99985,171798691839.9999,51539607551.99997,42949672959.99998
2024-04,2,0,17,17,467523028708.23083,0.0,9.356812933025404,9.356812933025404,0.0,0.0,0.0,6.0,2.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,116.69486948694869,0.0,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,208.4372990353697,0.0,4351.999999999998,255.99999999999991,2047.9999999999993,1535.9999999999995,0.0,0.0,0.0,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,0.0,0.0,0.0,1307975.8817733983,1041251.3882352936,0.0,1041251.3882352936,1041251.3882352936,3173140.0453130817,1057713.348437694,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,2083013.318950722,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,0.0,57024237.100671105,25165823.999999985,0.0,0.0,8388607.999999995,380800507.6974788,380800507.6974788,380800507.6974788,380800507.6974788,1073741823.9999994,0.0,0.0,0.0,0.0,67108863.99999996,33554431.99999998,0.0,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,2765584869.635091,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,188978561023.9999,188978561023.9999,51539607551.99997,25769803775.999985
2024-05,1,0,14,23,521488497027.3873,0.0,9.356812933025404,9.356812933025404,0.0,1.0,0.0,8.0,2.0,76.80568720379146,0.0,0.0,0.0,14.586858685868586,29.173717371737172,116.69486948694869,14.586858685868586,0.0,878.9694915254237,0.0,0.0,0.0,293.32126696832574,0.0,293.32126696832574,1507.5348837209299,1507.5348837209299,1507.5348837209299,1507.5348837209299,208.4372990353697,416.8745980707394,0.0,0.0,6655.999999999998,127.99999999999996,2815.999999999999,2047.9999999999993,3028.274452554743,0.0,3028.274452554743,3028.274452554743,7227.763066202088,14455.526132404177,7227.763066202088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103718.39999999995,0.0,265519.1039999999,265519.1039999999,0.0,0.0,0.0,0.0,0.0,229291.10880829004,229291.10880829004,458582.2176165801,229291.10880829004,0.0,0.0,1307975.8817733983,0.0,0.0,0.0,2082502.7764705871,2908711.7082036585,1850998.3597659643,0.0,0.0,0.0,0.0,5803696.2622950785,0.0,0.0,0.0,4166026.637901444,1041506.659475361,55172800.8311688,55172800.8311688,0.0,3586232054.0259724,0.0,0.0,57024237.100671105,57024237.100671105,33554431.99999998,0.0,0.0,8388607.999999995,0.0,380800507.6974788,0.0,380800507.6974788,2181038079.9999986,33554431.99999998,33554431.99999998,0.0,0.0,67108863.99999996,67108863.99999996,3531059253.1948037,0.0,3531059253.1948037,691396217.4087727,4148377304.4526362,0.0,4148377304.4526362,0.0,13594578124.799994,13594578124.799994,21971035353.212112,21971035353.212112,21971035353.212112,21971035353.212112,38160219297.68419,38160219297.68419,38160219297.68419,38160219297.68419,105142356493.92139,105142356493.92139,105142356493.92139,105142356493.92139,266287972351.99985,188978561023.9999,42949672959.99998,34359738367.99998
