Month,school,hospital,hospital(2),bridge,Email,army,road,road(2),road(3),sewage,system,system(2),regime,bakery,public,square,park,housing complex,housing complex(2),housing complex(3),building,building(2),electricity,funding,recruitment,capacity,capacity(2),traffic,traffic(2),overcrowding,damage,broken,open,close,project,wait,delay,delay(2),primary,primary(2),secondary,tertiary,checkpoint,bus,university,neglect,settlement,shop,resettlement,slum,removal,gentrification,interruption,pharmacy,sewerage,hotel,polling station,office,directorate,sanitation,suburb,suburb(2),suburbs,suburbs(2),mall,inadequate,improvement,polling centre,housing,drinking water,salon,service,liquor store,taxi,unit,housing unit,housing crisis,crowd,clean,dirty,market,station,cafe,failure,rebuilding,equipment,treatment,internet,phone line,electricity generator,generator,college,nursery,dam,desalination,factory,factory(2),restaurant,restaurant(2),compound,port,port(2),pipeline,border,ministry,houses,house,clinic,clinic(2),pharmacy(2),court,court(2),prison,prison(2),police,airport,airport(2),infrastructure,military,military(2)
2021-12,236177265856.89844,13,13,3687.9019607843147,49660161989.58142,11527357421.90122,4.046831955922865,4.046831955922865,4.046831955922865,0.0,21.251356238698012,21.251356238698012,0.0,1.9898408398239082,37.806975956654256,11.93904503894345,73.61872098543091,0.0,0.0,0.0,34.76923076923078,34.76923076923078,8.692307692307695,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,235.33416770963714,1490.4497288277018,156.8894451397581,1357.193559370241,177.30504479019336,88.65252239509668,88.65252239509668,1240.112118713933,1240.112118713933,620.0560593569664,0.0,0.0,7373.803921568629,75544621.17647061,0.0,372.0643086816721,17487.02250803859,0.0,0.0,18686.409937888206,0.0,0.0,682760268.2786711,0.0,115712.00000000003,0.0,265170.20868438116,3899.56189241737,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,3531731.4782608706,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,264348.40295177634,1321742.0147588816,1057393.6118071054,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,92123442.20932281,0.0,0.0,32514156.07387864,578538270.0469486,11570765.400938971,23141530.801877942,0.0,60959016.33440516,60959016.33440516,441811717.43053496,441811717.43053496,44181171.743053496,1188897858.8257842,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,487672130.6752413,487672130.6752413,682740982.9453378,6113669532.775196,6113669532.775196,1528417383.193799,1528417383.193799,19212262356.345924,7684904942.53837,7684904942.53837,4217451175.0160437,4217451175.0160437,4217451175.0160437
2022-01,185567851744.70593,13,13,3688.9019607843147,54109425860.371994,15369809893.170404,8.09366391184573,8.09366391184573,8.09366391184573,0.0,26.564195298372514,26.564195298372514,0.0,1.9898408398239082,25.867930917710808,13.928885878767357,64.3333959649253,0.0,0.0,0.0,39.11538461538463,39.11538461538463,8.692307692307695,130.26027038356742,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,235.33416770963714,1804.228619107218,156.8894451397581,1357.193559370241,177.30504479019336,88.65252239509668,88.65252239509668,1240.112118713933,1240.112118713933,620.0560593569664,0.0,0.0,7373.803921568629,75544621.17647061,0.0,372.0643086816721,20091.472668810293,0.0,0.0,18686.409937888206,0.0,0.0,585225842.1436229,0.0,77141.33333333336,0.0,265170.20868438116,3899.56189241737,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,4316560.695652176,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,264348.40295177634,1321742.0147588816,1057393.6118071054,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,108380520.24626212,0.0,0.0,37933182.08619174,971944293.6788735,11570765.400938971,23141530.801877942,0.0,67054917.96784568,67054917.96784568,368176431.1921125,368176431.1921125,44181171.743053496,1188897858.8257842,835448484.8813562,835448484.8813562,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,487672130.6752413,390137704.540193,682740982.9453378,6113669532.775196,6113669532.775196,1528417383.193799,1528417383.193799,23054714827.615112,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
2022-02,168698047039.64175,13,13,3688.9019607843147,66572507725.936966,11527357421.90122,4.046831955922865,8.09366391184573,8.09366391184573,0.0,26.564195298372514,26.564195298372514,0.0,1.9898408398239082,25.867930917710808,13.928885878767357,64.3333959649253,0.0,0.0,0.0,39.11538461538463,39.11538461538463,13.038461538461544,130.26027038356742,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,235.33416770963714,1725.783896537339,156.8894451397581,1357.193559370241,177.30504479019336,88.65252239509668,88.65252239509668,1860.1681780708993,1860.1681780708993,620.0560593569664,496.0601840193193,0.0,7373.803921568629,75544621.17647061,0.0,372.0643086816721,17487.02250803859,0.0,0.0,18686.409937888206,0.0,0.0,585225842.1436229,0.0,77141.33333333336,0.0,233973.7135450422,3899.56189241737,3899.56189241737,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,3662536.3478260883,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,264348.40295177634,1321742.0147588816,1057393.6118071054,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,92123442.20932281,2709513.006156553,0.0,37933182.08619174,833095108.8676059,11570765.400938971,23141530.801877942,0.0,60959016.33440516,60959016.33440516,353449373.94442797,353449373.94442797,44181171.743053496,1159443744.3304152,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,390137704.540193,585206556.8102895,6113669532.775196,6113669532.775196,1528417383.193799,1528417383.193799,26897167298.884296,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
2022-03,160263144687.60965,13,13,3688.9019607843147,80663128959.75742,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,26.564195298372514,26.564195298372514,2.6564195298372515,0.9949204199119541,19.898408398239084,13.928885878767357,71.628880145607,0.0,0.0,0.0,34.76923076923078,34.76923076923078,13.038461538461544,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,235.33416770963714,1804.228619107218,156.8894451397581,1868.693094090386,177.30504479019336,177.30504479019336,177.30504479019336,1860.1681780708993,1860.1681780708993,620.0560593569664,0.0,0.0,7373.803921568629,60435696.94117649,186.03215434083606,372.0643086816721,18603.215434083606,0.0,18686.409937888206,18686.409937888206,0.0,0.0,780294694.4137194,0.0,115712.00000000003,0.0,288567.58003888535,3899.56189241737,3899.56189241737,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,130804.86956521744,130804.86956521744,3662536.3478260883,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,132174.20147588817,1586090.4177106582,1057393.6118071054,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,97542468.22163591,0.0,0.0,37933182.08619174,509113677.64131474,11570765.400938971,46283061.603755884,0.0,67054917.96784568,67054917.96784568,323995259.449059,323995259.449059,58908228.990738,1159443744.3304152,835448484.8813562,835448484.8813562,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,390137704.540193,780275409.080386,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,23054714827.615112,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
2022-04,126523535280.48131,11,10,3688.9019607843147,80905774107.657,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,21.251356238698012,21.251356238698012,2.6564195298372515,1.9898408398239082,15.918726718591266,11.93904503894345,57.037911784243605,0.0,0.0,0.0,30.423076923076934,30.423076923076934,13.038461538461544,130.26027038356742,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,235.33416770963714,1568.894451397581,156.8894451397581,1278.7488368003621,177.30504479019336,177.30504479019336,177.30504479019336,3100.280296784832,3100.280296784832,620.0560593569664,682.0923383601553,0.0,7373.803921568629,60435696.94117649,186.03215434083606,372.0643086816721,18231.151125401935,0.0,18686.409937888206,18686.409937888206,0.0,0.0,585225842.1436229,0.0,77141.33333333336,0.0,343161.44653272856,7799.12378483474,3899.56189241737,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,3400926.6086956533,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,132174.20147588817,1586090.4177106582,793045.2088553291,15101550.431372553,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,86704416.1970097,0.0,0.0,32514156.07387864,416547554.43380296,11570765.400938971,23141530.801877942,0.0,60959016.33440516,60959016.33440516,338722316.6967435,338722316.6967435,44181171.743053496,1159443744.3304152,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,585206556.8102895,585206556.8102895,585206556.8102895,6113669532.775196,6113669532.775196,1528417383.193799,1528417383.193799,19212262356.345924,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
2022-05,134958437631.5134,12,12,3688.9019607843147,101679088268.094,11527357417.854387,8.09366391184573,8.09366391184573,8.09366391184573,0.0,15.93851717902351,15.93851717902351,2.6564195298372515,1.9898408398239082,15.918726718591266,11.93904503894345,64.3333959649253,0.0,0.0,0.0,30.423076923076934,30.423076923076934,8.692307692307695,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,235.33416770963714,1647.33917396746,156.8894451397581,1101.4437920101686,177.30504479019336,177.30504479019336,177.30504479019336,3100.280296784832,3100.280296784832,620.0560593569664,496.0601840193193,0.0,14747.607843137259,60435696.94117649,0.0,372.0643086816721,16370.829581993574,0.0,0.0,18686.409937888206,0.0,0.0,585225842.1436229,0.0,77141.33333333336,0.0,265170.20868438116,3899.56189241737,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,3270121.739130436,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,132174.20147588817,1586090.4177106582,1057393.6118071054,15101550.431372553,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,86704416.1970097,2709513.006156553,0.0,32514156.07387864,485972146.83943677,11570765.400938971,23141530.801877942,0.0,60959016.33440516,60959016.33440516,412357602.935166,427084660.1828505,44181171.743053496,1115262572.5873618,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,390137704.540193,585206556.8102895,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,19212262356.345924,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
2022-06,126523535280.48131,13,13,7383.803921568629,97332475876.17316,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,21.251356238698012,21.251356238698012,2.6564195298372515,0.9949204199119541,15.918726718591266,11.93904503894345,64.3333959649253,0.0,0.0,0.0,34.76923076923078,34.76923076923078,13.038461538461544,132.43334730664432,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,235.33416770963714,1647.33917396746,156.8894451397581,1357.193559370241,177.30504479019336,177.30504479019336,177.30504479019336,2480.224237427866,2480.224237427866,620.0560593569664,496.0601840193193,0.0,7373.803921568629,75544621.17647061,0.0,372.0643086816721,27532.758842443738,0.0,18686.409937888206,18686.409937888206,0.0,0.0,682760268.2786711,0.0,77141.33333333336,0.0,272969.3324692159,3899.56189241737,3899.56189241737,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,130804.86956521744,130804.86956521744,3793341.2173913056,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,132174.20147588817,1321742.0147588816,1057393.6118071054,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,92123442.20932281,0.0,0.0,32514156.07387864,509113677.64131474,11570765.400938971,23141530.801877942,0.0,73150819.60128619,73150819.60128619,309268202.2013745,309268202.2013745,44181171.743053496,1174170801.5780997,835448484.8813562,835448484.8813562,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,390137704.540193,682740982.9453378,6113669532.775196,6113669532.775196,1528417383.193799,1528417383.193799,19212262356.345924,7684904942.53837,7684904942.53837,4217451175.0160437,4217451175.0160437,4217451175.0160437
2022-07,118088632927.44922,13,13,7378.803921568629,80417733999.23709,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,15.93851717902351,15.93851717902351,0.0,0.9949204199119541,13.928885878767357,11.93904503894345,73.61872098543091,0.0,0.0,0.0,34.76923076923078,34.76923076923078,17.38461538461539,0.0,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,235.33416770963714,1568.894451397581,156.8894451397581,1101.4437920101686,177.30504479019336,177.30504479019336,177.30504479019336,1240.112118713933,1240.112118713933,620.0560593569664,496.0601840193193,0.0,14747.607843137259,60435696.94117649,0.0,372.0643086816721,34229.91639871384,0.0,18686.409937888206,18686.409937888206,0.0,0.0,585225842.1436229,0.0,115712.00000000003,0.0,249571.96111471168,3899.56189241737,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,3662536.3478260883,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,264348.40295177634,1057393.6118071054,1057393.6118071054,15101550.431372553,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,97542468.22163591,0.0,0.0,37933182.08619174,416547554.43380296,11570765.400938971,46283061.603755884,0.0,60959016.33440516,60959016.33440516,382903488.439797,382903488.439797,44181171.743053496,1115262572.5873618,835448484.8813562,835448484.8813562,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,292603278.40514475,292603278.40514475,682740982.9453378,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,19212262356.345924,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
2022-08,126523535279.48131,13,13,3689.9019607843147,88535911109.81061,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,2.6564195298372515,21.251356238698012,21.251356238698012,0.0,0.9949204199119541,15.918726718591266,13.928885878767357,64.3333959649253,0.0,0.0,0.0,34.76923076923078,34.76923076923078,17.38461538461539,130.26027038356742,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,235.33416770963714,1647.33917396746,156.8894451397581,1357.193559370241,177.30504479019336,177.30504479019336,88.65252239509668,1240.112118713933,1240.112118713933,620.0560593569664,682.0923383601553,0.0,14747.607843137259,75544621.17647061,186.03215434083606,372.0643086816721,29765.14469453377,0.0,0.0,18686.409937888206,0.0,0.0,682760268.2786711,0.0,115712.00000000003,0.0,265170.20868438116,3899.56189241737,3899.56189241737,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,4447365.5652173925,0.0,2973664.3706563716,5947328.741312743,0.0,0.0,132174.20147588817,1321742.0147588816,1057393.6118071054,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,86704416.1970097,2709513.006156553,0.0,37933182.08619174,439689085.2356809,11570765.400938971,46283061.603755884,0.0,67054917.96784568,67054917.96784568,412357602.935166,412357602.935166,44181171.743053496,1159443744.3304152,835448484.8813562,835448484.8813562,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,390137704.540193,682740982.9453378,6113669532.775196,6113669532.775196,1528417383.193799,1528417383.193799,19212262356.345924,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
2022-09,118088632927.44922,13,13,7377.803921568629,88535903310.68681,11527357421.90122,8.09366391184573,8.09366391184573,8.09366391184573,0.0,21.251356238698012,21.251356238698012,2.6564195298372515,1.9898408398239082,15.918726718591266,11.93904503894345,62.343555125101396,0.0,0.0,0.0,30.423076923076934,30.423076923076934,13.038461538461544,130.26027038356742,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1490.4497288277018,156.8894451397581,1357.193559370241,177.30504479019336,88.65252239509668,88.65252239509668,1240.112118713933,1240.112118713933,620.0560593569664,682.0923383601553,0.0,7373.803921568629,60435696.94117649,0.0,372.0643086816721,29765.14469453377,0.0,18686.409937888206,18686.409937888206,0.0,0.0,682760268.2786711,0.0,115712.00000000003,0.0,265170.20868438116,3899.56189241737,0.0,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,4447365.5652173925,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,132174.20147588817,1321742.0147588816,1057393.6118071054,30203100.862745106,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,92123442.20932281,2709513.006156553,0.0,32514156.07387864,462830616.03755885,11570765.400938971,23141530.801877942,0.0,67054917.96784568,67054917.96784568,368176431.1921125,368176431.1921125,44181171.743053496,1129989629.8350463,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,487672130.6752413,682740982.9453378,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,19212262356.345924,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
2022-10,109653730576.41713,12,12,3690.9019607843147,88270362885.96255,7684904946.585202,8.09366391184573,8.09366391184573,4.046831955922865,2.6564195298372515,21.251356238698012,15.93851717902351,0.0,1.9898408398239082,15.918726718591266,9.949204199119542,57.037911784243605,0.0,0.0,0.0,30.423076923076934,30.423076923076934,17.38461538461539,130.26027038356742,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1412.005006257823,156.8894451397581,1357.193559370241,177.30504479019336,88.65252239509668,88.65252239509668,1240.112118713933,1240.112118713933,620.0560593569664,496.0601840193193,3686.9019607843147,7373.803921568629,60435696.94117649,186.03215434083606,372.0643086816721,29765.14469453377,0.0,0.0,18686.409937888206,0.0,0.0,585225842.1436229,0.0,115712.00000000003,0.0,257371.08489954643,3899.56189241737,3899.56189241737,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,4054950.9565217406,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,132174.20147588817,1321742.0147588816,1057393.6118071054,15101550.431372553,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,81285390.18469658,2709513.006156553,0.0,32514156.07387864,416547554.43380296,11570765.400938971,23141530.801877942,0.0,60959016.33440516,60959016.33440516,368176431.1921125,368176431.1921125,44181171.743053496,1100535515.3396773,835448484.8813562,835448484.8813562,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,390137704.540193,585206556.8102895,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,19212262356.345924,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
2022-11,151828242335.57758,10,10,3689.9019607843147,88151494079.41196,7684904946.585202,4.046831955922865,4.046831955922865,4.046831955922865,0.0,15.93851717902351,15.93851717902351,2.6564195298372515,0.9949204199119541,19.898408398239084,9.949204199119542,47.752586763738,0.0,0.0,0.0,26.076923076923087,26.076923076923087,8.692307692307695,130.26027038356742,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1255.1155611180648,156.8894451397581,1278.7488368003621,177.30504479019336,88.65252239509668,88.65252239509668,1240.112118713933,1240.112118713933,620.0560593569664,496.0601840193193,0.0,7373.803921568629,45326772.70588236,0.0,372.0643086816721,22695.922829582,0.0,0.0,18686.409937888206,0.0,0.0,487691416.0085746,0.0,77141.33333333336,0.0,194978.0946208685,3899.56189241737,3899.56189241737,0.0,0.0,0.0,0.0,107386.93139988849,53693.465699944245,53693.465699944245,0.0,130804.86956521744,130804.86956521744,130804.86956521744,3662536.3478260883,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,132174.20147588817,1321742.0147588816,1057393.6118071054,15101550.431372553,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,75866364.17238349,0.0,0.0,32514156.07387864,439689085.2356809,11570765.400938971,23141530.801877942,0.0,48767213.06752413,48767213.06752413,265087030.45832098,265087030.45832098,29454114.495369,1085808458.0919929,835448484.8813562,835448484.8813562,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,487672130.6752413,487672130.6752413,487672130.6752413,6113669532.775196,6113669532.775196,1528417383.193799,1528417383.193799,19212262356.345924,3842452471.269185,3842452471.269185,4217451175.0160437,4217451175.0160437,4217451175.0160437
2022-12,177132949392.67383,10,10,3688.9019607843147,49897272928.75246,11527357417.854387,4.046831955922865,4.046831955922865,4.046831955922865,0.0,15.93851717902351,15.93851717902351,2.6564195298372515,1.9898408398239082,25.867930917710808,9.949204199119542,55.04807094441969,0.0,0.0,0.0,26.076923076923087,26.076923076923087,8.692307692307695,130.26027038356742,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1412.005006257823,156.8894451397581,1022.9990694402896,177.30504479019336,88.65252239509668,88.65252239509668,1860.1681780708993,1860.1681780708993,620.0560593569664,496.0601840193193,0.0,7373.803921568629,45326772.70588236,186.03215434083606,372.0643086816721,30881.337620578786,18686.409937888206,0.0,18686.409937888206,0.0,0.0,487691416.0085746,0.0,77141.33333333336,0.0,202777.21840570323,3899.56189241737,3899.56189241737,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,4447365.5652173925,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,132174.20147588817,1057393.6118071054,1057393.6118071054,15101550.431372553,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,75866364.17238349,2709513.006156553,0.0,32514156.07387864,694245924.0563383,11570765.400938971,23141530.801877942,0.0,48767213.06752413,48767213.06752413,309268202.2013745,323995259.449059,29454114.495369,1115262572.5873618,835448484.8813562,835448484.8813562,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,292603278.40514475,292603278.40514475,487672130.6752413,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,23054714827.615112,3842452471.269185,3842452471.269185,4217451175.0160437,8434902350.032087,8434902350.032087
2023-01,151828242335.57758,11,11,3689.9019607843147,54109425856.02583,7684904946.585202,8.09366391184573,4.046831955922865,4.046831955922865,0.0,21.251356238698012,21.251356238698012,0.0,1.9898408398239082,23.8780900778869,11.93904503894345,64.3333959649253,0.0,0.0,0.0,30.423076923076934,30.423076923076934,13.038461538461544,130.26027038356742,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1568.894451397581,156.8894451397581,1357.193559370241,177.30504479019336,88.65252239509668,88.65252239509668,1240.112118713933,1240.112118713933,620.0560593569664,496.0601840193193,0.0,7373.803921568629,60435696.94117649,0.0,372.0643086816721,30509.273311897112,18686.409937888206,0.0,18686.409937888206,0.0,0.0,585225842.1436229,0.0,77141.33333333336,0.0,288567.58003888535,3899.56189241737,3899.56189241737,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,6540243.478260872,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,264348.40295177634,1321742.0147588816,1057393.6118071054,15101550.431372553,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,81285390.18469658,0.0,0.0,37933182.08619174,786812047.26385,11570765.400938971,23141530.801877942,0.0,60959016.33440516,60959016.33440516,338722316.6967435,338722316.6967435,44181171.743053496,1174170801.5780997,835448484.8813562,835448484.8813562,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,390137704.540193,585206556.8102895,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,23054714827.615112,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
2023-02,118088632928.44922,13,13,3689.9019607843147,54455897860.298645,7684904946.585202,4.046831955922865,4.046831955922865,4.046831955922865,0.0,21.251356238698012,21.251356238698012,0.0,0.9949204199119541,17.908567558415175,11.93904503894345,71.628880145607,0.0,0.0,0.0,30.423076923076934,30.423076923076934,13.038461538461544,130.26027038356742,128.08719346049048,128.08719346049048,128.08719346049048,299.41401273885356,299.41401273885356,0.0,299.41401273885356,156.8894451397581,1490.4497288277018,156.8894451397581,1101.4437920101686,177.30504479019336,88.65252239509668,88.65252239509668,1860.1681780708993,1860.1681780708993,620.0560593569664,496.0601840193193,0.0,7373.803921568629,60435696.94117649,0.0,372.0643086816721,29393.080385852096,18686.409937888206,18686.409937888206,18686.409937888206,0.0,0.0,682760268.2786711,0.0,115712.00000000003,0.0,288567.58003888535,7799.12378483474,3899.56189241737,0.0,0.0,0.0,0.0,107386.93139988849,0.0,53693.465699944245,0.0,130804.86956521744,65402.43478260872,130804.86956521744,4447365.5652173925,0.0,2973664.3706563716,2973664.3706563716,0.0,0.0,264348.40295177634,1321742.0147588816,1057393.6118071054,15101550.431372553,7550775.215686277,7550775.215686277,24450129.269841276,0.0,24450129.269841276,24450129.269841276,81285390.18469658,0.0,0.0,43352208.09850485,485972146.83943677,11570765.400938971,23141530.801877942,0.0,67054917.96784568,67054917.96784568,338722316.6967435,338722316.6967435,58908228.990738,1188897858.8257842,835448484.8813562,0.0,1940019030.7188916,1104570545.8375354,1104570545.8375354,2209141091.675071,390137704.540193,390137704.540193,682740982.9453378,3056834766.387598,3056834766.387598,1528417383.193799,1528417383.193799,23054714827.615112,7684904942.53837,7684904942.53837,4217451175.0160437,8434902350.032087,8434902350.032087
